,Lead_Id,Name,Gender,City,University,Year_Of_Study,Program_Interested,Source,Converted
9219,LD9220,Melinda Andersen,Male,Mumbai,Jain University,3rd,Java,Google Form,No
9220,LD9221,Melvin Fitzgerald,Male,Ahmedabad,Manipal University,1st,Robotics,LinkedIn,Yes
9221,LD9222,Christian Haynes,Male,Delhi,Amity University,4th,Machine Learning,Instagram,Yes
9222,LD9223,Kevin Harmon,Male,Bangalore,IIT,2nd,Autocad,Whatsapp,Yes
9223,LD9224,Andrea Smith,Male,Bangalore,Amity University,1st,Electric vehicle,Instagram,Yes
9224,LD9225,Yvette King,Female,Mumbai,Amity University,4th,Java,LinkedIn,No
9225,LD9226,Carrie Gomez,Female,Surat,Delhi Unversity,2nd,AI,Whatsapp,Yes
9226,LD9227,Lisa Finley DDS,Male,Surat,Jawaharlal Nehru Unversity,2nd,AI,Instagram,Yes
9227,LD9228,Aaron Taylor,Male,Delhi,Amity University,2nd,Java,Google Form,No
9228,LD9229,Samuel Rose,Female,Delhi,Jawaharlal Nehru Unversity,1st,AI,Whatsapp,Yes
9229,LD9230,Joseph Mitchell,Male,Delhi,Gujarat Technological University,4th,Robotics,LinkedIn,No
9230,LD9231,Jennifer Murphy,Female,Ahmedabad,Delhi Unversity,1st,AI,LinkedIn,No
9231,LD9232,Erin Wagner,Male,Bangalore,Amity University,3rd,Autocad,Instagram,No
9232,LD9233,Erin Wilson,Male,Delhi,IIT,3rd,AI,Instagram,No
9233,LD9234,Sue Landry,Male,Indore,Manipal University,3rd,AI,College Collaboration,No
9234,LD9235,Bobby Aguilar,Female,Indore,Amity University,1st,AI,Google Form,Yes
9235,LD9236,Yolanda Mitchell,Female,Surat,Delhi Unversity,4th,Autocad,Google Form,Yes
9236,LD9237,Kimberly Howard,Male,Pune,Mumbai University,3rd,Autocad,Instagram,Yes
9237,LD9238,Laura Thomas,Male,Delhi,Gujarat Technological University,1st,Electric vehicle,Whatsapp,No
9238,LD9239,Kristen Williams,Male,Bangalore,IIT,1st,Machine Learning,LinkedIn,No
9239,LD9240,Tracy Rodriguez,Male,Surat,Jain University,2nd,Electric vehicle,Mass-Mailing,Yes
9240,LD9241,Nicole Kelly PhD,Female,Bangalore,Mumbai University,2nd,Machine Learning,Instagram,No
9241,LD9242,Lisa Mcbride,Male,Hyderabad,Amity University,2nd,Robotics,Google Form,No
9242,LD9243,Jose Peck,Male,Mumbai,Jawaharlal Nehru Unversity,2nd,Machine Learning,Mass-Mailing,No
9243,LD9244,Michael Hill,Male,Delhi,IIT,2nd,AI,Google Form,Yes
9244,LD9245,Justin Thomas,Male,Delhi,Delhi Unversity,1st,Robotics,Google Form,Yes
9245,LD9246,Diane Rice,Male,Bangalore,Amity University,2nd,Machine Learning,LinkedIn,No
9246,LD9247,Anthony Thomas,Male,Ahmedabad,Gujarat Technological University,4th,Robotics,Whatsapp,No
9247,LD9248,Sarah Ramirez,Female,Hyderabad,Amity University,3rd,Machine Learning,Whatsapp,Yes
9248,LD9249,Terri Hill,Female,Bangalore,Amity University,1st,Robotics,Mass-Mailing,Yes
9249,LD9250,Katherine Rivers,Male,Hyderabad,Delhi Unversity,2nd,Autocad,Mass-Mailing,Yes
9250,LD9251,Caleb Morgan,Female,Delhi,Manipal University,4th,Java,Mass-Mailing,Yes
9251,LD9252,Jonathan Smith,Female,Delhi,Jawaharlal Nehru Unversity,3rd,Data Science,Whatsapp,Yes
9252,LD9253,Leslie Skinner,Female,Ahmedabad,Gujarat Technological University,4th,Autocad,Google Form,Yes
9253,LD9254,Amanda Coleman,Female,Delhi,Delhi Unversity,2nd,Data Science,College Collaboration,Yes
9254,LD9255,Christopher Garcia,Male,Bangalore,Gujarat Technological University,2nd,AI,LinkedIn,Yes
9255,LD9256,Sarah Donaldson,Female,Delhi,IIT,2nd,Machine Learning,Whatsapp,Yes
9256,LD9257,Judy Peterson,Male,Ahmedabad,Gujarat Technological University,1st,Autocad,LinkedIn,No
9257,LD9258,Jake Rodriguez,Female,Mumbai,Manipal University,1st,Java,Whatsapp,Yes
9258,LD9259,Gabriel Clark,Female,Bangalore,Mumbai University,1st,Electric vehicle,Mass-Mailing,Yes
9259,LD9260,Shannon Rowe,Female,Mumbai,Delhi Unversity,3rd,Autocad,Whatsapp,Yes
9260,LD9261,Daniel Townsend,Female,Ahmedabad,Manipal University,2nd,AI,Mass-Mailing,Yes
9261,LD9262,Nancy Cooper,Male,Surat,Manipal University,4th,Machine Learning,Google Form,No
9262,LD9263,Peter Mcpherson,Male,Delhi,Jawaharlal Nehru Unversity,1st,Java,College Collaboration,Yes
9263,LD9264,Christopher Walker,Male,Pune,Manipal University,4th,Autocad,LinkedIn,No
9264,LD9265,Miss Amanda Sullivan,Female,Ahmedabad,Mumbai University,3rd,Data Science,Instagram,Yes
9265,LD9266,Lauren Miller,Male,Mumbai,Manipal University,3rd,Data Science,Whatsapp,Yes
9266,LD9267,Tara Jordan,Male,Surat,Manipal University,1st,Data Science,Google Form,Yes
9267,LD9268,Natalie Carter,Male,Indore,Amity University,2nd,Data Science,LinkedIn,No
9268,LD9269,Christina Cowan,Female,Bangalore,Jawaharlal Nehru Unversity,4th,Java,College Collaboration,Yes
9269,LD9270,Melissa Mcdaniel DVM,Male,Indore,Jawaharlal Nehru Unversity,4th,Java,LinkedIn,No
9270,LD9271,Jeffery Wilson,Male,Delhi,Manipal University,3rd,Robotics,Instagram,No
9271,LD9272,Heather Hays,Male,Indore,Jain University,2nd,Autocad,Instagram,No
9272,LD9273,Patricia Morgan,Female,Hyderabad,Gujarat Technological University,3rd,Data Science,Mass-Mailing,Yes
9273,LD9274,Carl Phillips,Male,Surat,Mumbai University,1st,Machine Learning,Instagram,No
9274,LD9275,Ruben Smith,Male,Hyderabad,IIT,2nd,Machine Learning,Mass-Mailing,Yes
9275,LD9276,Brandon Robbins,Female,Bangalore,Delhi Unversity,4th,Autocad,College Collaboration,Yes
9276,LD9277,Lisa Lopez MD,Male,Delhi,Delhi Unversity,4th,Autocad,Mass-Mailing,Yes
9277,LD9278,Kathryn Camacho,Male,Ahmedabad,Delhi Unversity,3rd,Electric vehicle,Google Form,No
9278,LD9279,Tamara Lucas,Female,Mumbai,Jawaharlal Nehru Unversity,2nd,AI,Google Form,No
9279,LD9280,Michael Allen,Male,Hyderabad,Amity University,3rd,Autocad,College Collaboration,No
9280,LD9281,Allison Harrison,Female,Ahmedabad,Amity University,3rd,Electric vehicle,Mass-Mailing,Yes
9281,LD9282,Deborah Chandler,Male,Pune,Delhi Unversity,1st,Autocad,College Collaboration,No
9282,LD9283,Jeffrey Colon,Male,Ahmedabad,Jawaharlal Nehru Unversity,2nd,Electric vehicle,Google Form,Yes
9283,LD9284,Troy Shields,Male,Hyderabad,Amity University,4th,Java,LinkedIn,Yes
9284,LD9285,Regina Martinez,Female,Hyderabad,Delhi Unversity,4th,Autocad,Instagram,Yes
9285,LD9286,Jeffery Parker,Male,Surat,Jain University,4th,Autocad,College Collaboration,Yes
9286,LD9287,Kelly Moore,Female,Mumbai,Mumbai University,4th,Autocad,Mass-Mailing,No
9287,LD9288,Kenneth Mack,Male,Indore,Mumbai University,4th,Machine Learning,LinkedIn,No
9288,LD9289,Christopher Riddle,Female,Hyderabad,Delhi Unversity,2nd,Electric vehicle,Instagram,Yes
9289,LD9290,Christopher Smith,Female,Pune,Delhi Unversity,2nd,Autocad,Whatsapp,Yes
9290,LD9291,Joseph Webb,Male,Bangalore,Mumbai University,4th,Robotics,Whatsapp,Yes
9291,LD9292,Scott Munoz,Female,Pune,Jawaharlal Nehru Unversity,1st,Java,LinkedIn,No
9292,LD9293,Nicholas Sanchez,Male,Surat,Jawaharlal Nehru Unversity,3rd,AI,LinkedIn,No
9293,LD9294,Ashley Thomas,Female,Indore,Delhi Unversity,2nd,Robotics,Whatsapp,Yes
9294,LD9295,George Stafford,Female,Ahmedabad,Jain University,3rd,Machine Learning,College Collaboration,No
9295,LD9296,Michael Taylor,Female,Surat,Amity University,1st,Machine Learning,Whatsapp,No
9296,LD9297,Melissa Brown,Male,Bangalore,Mumbai University,1st,Data Science,LinkedIn,No
9297,LD9298,Mitchell Mayo,Female,Surat,IIT,3rd,AI,Mass-Mailing,Yes
9298,LD9299,Jeffery Thompson,Male,Surat,Manipal University,1st,Machine Learning,Instagram,No
9299,LD9300,Kenneth Duncan,Female,Delhi,Mumbai University,4th,Java,Mass-Mailing,Yes
9300,LD9301,Michael Henderson,Male,Hyderabad,Delhi Unversity,4th,Data Science,Google Form,No
9301,LD9302,James Stevens,Female,Hyderabad,IIT,2nd,Electric vehicle,Google Form,No
9302,LD9303,Vanessa Murphy,Female,Bangalore,Jain University,4th,Electric vehicle,Mass-Mailing,Yes
9303,LD9304,Rebecca Marquez,Male,Mumbai,Delhi Unversity,3rd,Machine Learning,LinkedIn,Yes
9304,LD9305,Robert Martinez,Male,Ahmedabad,Jawaharlal Nehru Unversity,3rd,Autocad,College Collaboration,Yes
9305,LD9306,Wendy Larson,Male,Hyderabad,IIT,2nd,Machine Learning,Whatsapp,No
9306,LD9307,Scott Gonzalez,Male,Mumbai,Jain University,4th,Machine Learning,LinkedIn,Yes
9307,LD9308,Brandon Anderson,Male,Hyderabad,Gujarat Technological University,3rd,Electric vehicle,Mass-Mailing,Yes
9308,LD9309,Dana Boone,Male,Mumbai,Amity University,3rd,Data Science,Google Form,No
9309,LD9310,Ryan Brown,Female,Bangalore,Amity University,4th,Data Science,College Collaboration,No
9310,LD9311,Brian Sanders,Female,Pune,Manipal University,2nd,Robotics,LinkedIn,No
9311,LD9312,Misty Robinson,Male,Surat,Gujarat Technological University,2nd,Robotics,Google Form,Yes
9312,LD9313,Chad Macdonald,Male,Pune,Delhi Unversity,3rd,Java,Whatsapp,Yes
9313,LD9314,Jessica Powell,Male,Mumbai,Gujarat Technological University,1st,AI,LinkedIn,Yes
9314,LD9315,Hannah Nunez,Male,Mumbai,Gujarat Technological University,2nd,Data Science,LinkedIn,Yes
9315,LD9316,Sarah Gentry,Female,Delhi,Jain University,3rd,Java,LinkedIn,Yes
9316,LD9317,Nathan Dixon,Female,Bangalore,IIT,2nd,Machine Learning,Mass-Mailing,No
9317,LD9318,Jodi Gonzalez,Male,Indore,Gujarat Technological University,1st,Data Science,College Collaboration,Yes
9318,LD9319,Jacqueline White DVM,Male,Hyderabad,Mumbai University,2nd,Robotics,LinkedIn,No
9319,LD9320,Daniel Browning,Male,Bangalore,Jawaharlal Nehru Unversity,1st,Robotics,LinkedIn,No
9320,LD9321,Angela Whitaker,Female,Pune,IIT,3rd,Electric vehicle,LinkedIn,Yes
9321,LD9322,Duane Benitez,Female,Bangalore,Gujarat Technological University,3rd,Java,Whatsapp,No
9322,LD9323,Aaron Lee,Male,Ahmedabad,Gujarat Technological University,3rd,Java,Instagram,Yes
9323,LD9324,Nicholas Jackson,Female,Surat,Manipal University,3rd,AI,Instagram,No
9324,LD9325,Carrie Brock,Male,Indore,Jawaharlal Nehru Unversity,3rd,Data Science,Google Form,Yes
9325,LD9326,Danielle Aguilar,Female,Surat,Jain University,4th,AI,Instagram,No
9326,LD9327,Barbara Pena,Male,Delhi,Mumbai University,1st,Electric vehicle,Whatsapp,Yes
9327,LD9328,Clayton Mason,Female,Pune,Delhi Unversity,3rd,Data Science,Mass-Mailing,No
9328,LD9329,Carla King,Male,Pune,Gujarat Technological University,1st,Autocad,College Collaboration,Yes
9329,LD9330,Linda Walker,Male,Hyderabad,Gujarat Technological University,4th,Electric vehicle,Whatsapp,No
9330,LD9331,Brian Gillespie,Female,Bangalore,Delhi Unversity,3rd,Robotics,LinkedIn,Yes
9331,LD9332,Nicole Crawford,Female,Indore,Gujarat Technological University,1st,Electric vehicle,Google Form,Yes
9332,LD9333,Jermaine Dickson,Male,Ahmedabad,IIT,1st,Electric vehicle,Google Form,Yes
9333,LD9334,William Pearson,Male,Indore,Amity University,4th,Machine Learning,Whatsapp,Yes
9334,LD9335,Ashley Roth,Male,Surat,Jawaharlal Nehru Unversity,2nd,AI,Google Form,No
9335,LD9336,Bobby Lindsey,Female,Ahmedabad,Amity University,4th,Machine Learning,Mass-Mailing,Yes
9336,LD9337,Shelly Williams,Male,Ahmedabad,Gujarat Technological University,3rd,Robotics,Instagram,Yes
9337,LD9338,Michael Davis,Male,Hyderabad,Manipal University,3rd,Machine Learning,LinkedIn,No
9338,LD9339,Vanessa Green,Female,Hyderabad,Mumbai University,4th,Autocad,Instagram,No
9339,LD9340,Erik Patrick,Female,Surat,Gujarat Technological University,2nd,Machine Learning,LinkedIn,Yes
9340,LD9341,Thomas Graves,Female,Indore,Jain University,3rd,Machine Learning,Whatsapp,No
9341,LD9342,Joseph Taylor,Male,Bangalore,Jawaharlal Nehru Unversity,4th,AI,College Collaboration,Yes
9342,LD9343,Kelsey Harris,Female,Pune,Manipal University,4th,Robotics,LinkedIn,No
9343,LD9344,Angela Martin,Female,Pune,Mumbai University,3rd,Java,LinkedIn,No
9344,LD9345,Jeremy Harris,Male,Ahmedabad,Jain University,4th,Autocad,College Collaboration,Yes
9345,LD9346,Kenneth Lawson,Male,Ahmedabad,Mumbai University,2nd,AI,Instagram,Yes
9346,LD9347,Brandon Johnson,Female,Surat,IIT,4th,Autocad,Google Form,Yes
9347,LD9348,Anthony Farmer,Female,Indore,Jain University,1st,Electric vehicle,Google Form,Yes
9348,LD9349,Michael Martin,Female,Bangalore,Jawaharlal Nehru Unversity,2nd,Java,Whatsapp,No
9349,LD9350,Mary Hartman,Male,Surat,Amity University,2nd,Data Science,Instagram,Yes
9350,LD9351,Vicki Francis,Female,Pune,Manipal University,4th,Robotics,Google Form,No
9351,LD9352,Ross Bishop,Male,Indore,Gujarat Technological University,4th,Electric vehicle,LinkedIn,Yes
9352,LD9353,Joseph Stephenson,Female,Delhi,Manipal University,3rd,Data Science,LinkedIn,No
9353,LD9354,Jose Olson,Female,Bangalore,Amity University,1st,Java,College Collaboration,Yes
9354,LD9355,Stephen Delgado,Male,Surat,Jain University,4th,Machine Learning,College Collaboration,No
9355,LD9356,Ethan Baker,Female,Bangalore,Mumbai University,1st,Autocad,Whatsapp,Yes
9356,LD9357,Garrett Nelson,Male,Pune,Amity University,2nd,Java,Google Form,Yes
9357,LD9358,Joe Mann,Male,Surat,Jain University,2nd,Java,Whatsapp,No
9358,LD9359,Julie Fitzgerald,Female,Hyderabad,Mumbai University,1st,Machine Learning,LinkedIn,No
9359,LD9360,Michele Sanchez,Female,Indore,Amity University,4th,Autocad,Mass-Mailing,No
9360,LD9361,Brendan Thompson,Male,Mumbai,Delhi Unversity,2nd,Machine Learning,LinkedIn,Yes
9361,LD9362,Mark Lindsey,Male,Surat,Jawaharlal Nehru Unversity,1st,Data Science,Instagram,No
9362,LD9363,Regina Hardy,Male,Mumbai,Jain University,2nd,Java,LinkedIn,Yes
9363,LD9364,Madeline Hinton,Female,Surat,IIT,4th,AI,LinkedIn,No
9364,LD9365,Jennifer Ware,Male,Bangalore,Amity University,2nd,Electric vehicle,LinkedIn,Yes
9365,LD9366,Corey Baker,Female,Hyderabad,Amity University,2nd,Machine Learning,Instagram,No
9366,LD9367,Eric Vance DDS,Female,Bangalore,Jawaharlal Nehru Unversity,4th,Machine Learning,Instagram,Yes
9367,LD9368,Mary Walker,Female,Hyderabad,IIT,1st,Machine Learning,College Collaboration,Yes
9368,LD9369,Margaret Mckenzie,Female,Bangalore,IIT,2nd,AI,Google Form,No
9369,LD9370,Jennifer Nelson,Female,Surat,Delhi Unversity,4th,Electric vehicle,College Collaboration,Yes
9370,LD9371,Christine Mcguire,Male,Delhi,Jawaharlal Nehru Unversity,2nd,Data Science,College Collaboration,No
9371,LD9372,Nathan Tucker,Female,Mumbai,Manipal University,1st,Robotics,Mass-Mailing,No
9372,LD9373,Robert Wood,Female,Pune,Gujarat Technological University,4th,Machine Learning,Mass-Mailing,Yes
9373,LD9374,Kenneth Simpson,Female,Ahmedabad,Delhi Unversity,2nd,Electric vehicle,College Collaboration,No
9374,LD9375,Donald Smith,Female,Ahmedabad,IIT,4th,Autocad,Google Form,Yes
9375,LD9376,Alice Wright,Female,Indore,Manipal University,3rd,AI,LinkedIn,Yes
9376,LD9377,Nathan Brooks,Female,Ahmedabad,Jawaharlal Nehru Unversity,2nd,Data Science,Whatsapp,No
9377,LD9378,Krystal Jensen,Male,Hyderabad,Delhi Unversity,2nd,Java,Mass-Mailing,No
9378,LD9379,Richard Webb,Female,Pune,Manipal University,1st,Data Science,Google Form,Yes
9379,LD9380,Melissa Bennett,Male,Pune,Jain University,2nd,AI,Mass-Mailing,Yes
9380,LD9381,Daniel Cooley,Male,Indore,Jain University,3rd,Autocad,LinkedIn,No
9381,LD9382,Nicole Sullivan,Female,Delhi,Manipal University,1st,Electric vehicle,College Collaboration,Yes
9382,LD9383,Angela Baker,Male,Indore,Mumbai University,3rd,AI,Instagram,Yes
9383,LD9384,Jason Walton,Female,Hyderabad,Mumbai University,2nd,Data Science,Whatsapp,No
9384,LD9385,Jennifer Hunter,Male,Bangalore,Manipal University,2nd,Autocad,Google Form,Yes
9385,LD9386,Gregory Mann,Female,Surat,IIT,4th,Robotics,College Collaboration,No
9386,LD9387,Maria Hernandez,Female,Pune,IIT,3rd,Data Science,Whatsapp,Yes
9387,LD9388,Chelsea Smith,Female,Mumbai,Manipal University,2nd,Robotics,LinkedIn,Yes
9388,LD9389,Christopher Baldwin,Male,Ahmedabad,Delhi Unversity,1st,AI,Whatsapp,No
9389,LD9390,Lisa Vang,Female,Delhi,IIT,4th,Machine Learning,Google Form,No
9390,LD9391,Eric Daniels,Male,Delhi,Jain University,2nd,Robotics,Mass-Mailing,No
9391,LD9392,Jordan Lee,Female,Mumbai,Jawaharlal Nehru Unversity,4th,Robotics,LinkedIn,No
9392,LD9393,Gregory Rodriguez,Male,Ahmedabad,IIT,1st,Autocad,Mass-Mailing,Yes
9393,LD9394,Leah Richardson,Male,Pune,Amity University,4th,AI,LinkedIn,No
9394,LD9395,Eric Ellis,Male,Bangalore,Mumbai University,4th,Autocad,LinkedIn,Yes
9395,LD9396,Jennifer Rivers,Female,Indore,Manipal University,1st,Electric vehicle,Mass-Mailing,Yes
9396,LD9397,Destiny Roberts,Male,Mumbai,Jawaharlal Nehru Unversity,3rd,Autocad,Instagram,Yes
9397,LD9398,Katie Zuniga,Female,Delhi,Jawaharlal Nehru Unversity,3rd,Autocad,LinkedIn,No
9398,LD9399,Kelly Juarez,Male,Hyderabad,Manipal University,1st,Java,LinkedIn,Yes
9399,LD9400,Jesus Knight,Male,Indore,Mumbai University,4th,Robotics,Mass-Mailing,No
9400,LD9401,Dr. Jennifer Stafford,Male,Indore,Manipal University,2nd,AI,Google Form,No
9401,LD9402,Karen Sheppard,Male,Pune,IIT,1st,AI,Instagram,Yes
9402,LD9403,Lori Perkins,Female,Surat,Delhi Unversity,2nd,Electric vehicle,Whatsapp,Yes
9403,LD9404,Michael Guzman,Female,Delhi,Jain University,4th,Data Science,Instagram,No
9404,LD9405,Matthew Davis,Male,Indore,Mumbai University,1st,Electric vehicle,Mass-Mailing,Yes
9405,LD9406,Kimberly Herman,Female,Bangalore,Manipal University,4th,Electric vehicle,Whatsapp,Yes
9406,LD9407,John Lynch,Male,Mumbai,Mumbai University,4th,Robotics,Google Form,Yes
9407,LD9408,Frederick Holden,Male,Mumbai,IIT,4th,Java,LinkedIn,Yes
9408,LD9409,Jon Stewart,Male,Surat,Delhi Unversity,2nd,AI,Mass-Mailing,Yes
9409,LD9410,Melissa Smith,Male,Pune,Gujarat Technological University,4th,AI,Instagram,No
9410,LD9411,Todd Allen,Male,Hyderabad,Jawaharlal Nehru Unversity,3rd,Robotics,Instagram,Yes
9411,LD9412,Veronica Russo,Female,Ahmedabad,Amity University,1st,Machine Learning,College Collaboration,No
9412,LD9413,Dominique Boyd,Male,Ahmedabad,Delhi Unversity,4th,Robotics,Google Form,No
9413,LD9414,Matthew Pope,Female,Mumbai,Manipal University,3rd,Data Science,Whatsapp,No
9414,LD9415,Joe Peters,Male,Hyderabad,Mumbai University,1st,Autocad,College Collaboration,Yes
9415,LD9416,Gabriel Watts,Male,Indore,Manipal University,1st,Electric vehicle,LinkedIn,No
9416,LD9417,Pamela Parks,Male,Mumbai,Delhi Unversity,3rd,Autocad,Whatsapp,Yes
9417,LD9418,Justin Watkins,Male,Delhi,Mumbai University,4th,Electric vehicle,LinkedIn,No
9418,LD9419,Erica Dalton,Female,Hyderabad,IIT,3rd,Machine Learning,Whatsapp,No
9419,LD9420,Travis Campbell,Female,Ahmedabad,Mumbai University,1st,Autocad,Google Form,No
9420,LD9421,Walter Cruz,Male,Pune,Mumbai University,3rd,Java,Mass-Mailing,No
9421,LD9422,John Reed,Male,Ahmedabad,Delhi Unversity,1st,Java,Instagram,Yes
9422,LD9423,Julie Andersen,Male,Surat,Amity University,3rd,Java,Google Form,Yes
9423,LD9424,Jennifer Chen,Female,Pune,Jawaharlal Nehru Unversity,4th,Autocad,College Collaboration,No
9424,LD9425,Jeffrey Miller,Female,Indore,Delhi Unversity,3rd,Electric vehicle,Whatsapp,No
9425,LD9426,James Shaw,Male,Pune,Jawaharlal Nehru Unversity,3rd,Electric vehicle,Instagram,No
9426,LD9427,Sandra Rodriguez,Male,Pune,Gujarat Technological University,4th,AI,LinkedIn,No
9427,LD9428,Miranda Gardner,Male,Mumbai,IIT,3rd,Electric vehicle,Whatsapp,Yes
9428,LD9429,Brandon Adams,Female,Hyderabad,Delhi Unversity,3rd,Machine Learning,Mass-Mailing,No
9429,LD9430,Matthew Kelly,Male,Delhi,IIT,1st,Data Science,LinkedIn,No
9430,LD9431,Bradley Logan,Female,Ahmedabad,Jawaharlal Nehru Unversity,2nd,AI,Mass-Mailing,No
9431,LD9432,James Garcia,Male,Delhi,Delhi Unversity,3rd,Robotics,Whatsapp,No
9432,LD9433,Nicole Lewis,Female,Surat,Jain University,1st,Autocad,Google Form,Yes
9433,LD9434,Cheryl Townsend,Female,Ahmedabad,Gujarat Technological University,2nd,Electric vehicle,LinkedIn,Yes
9434,LD9435,Christopher Huber,Female,Mumbai,Jain University,1st,Java,Google Form,No
9435,LD9436,Travis Carter,Female,Ahmedabad,Gujarat Technological University,4th,Robotics,College Collaboration,No
9436,LD9437,Lawrence Murray,Female,Bangalore,Jawaharlal Nehru Unversity,4th,Autocad,Google Form,Yes
9437,LD9438,Amanda Guzman,Female,Ahmedabad,Gujarat Technological University,2nd,Java,College Collaboration,Yes
9438,LD9439,Christine Campbell,Male,Indore,Manipal University,4th,Java,College Collaboration,Yes
9439,LD9440,Tonya Dickson,Female,Hyderabad,Manipal University,4th,Data Science,Google Form,Yes
9440,LD9441,Scott Lynn,Female,Surat,Jawaharlal Nehru Unversity,1st,Robotics,Google Form,Yes
9441,LD9442,Virginia Shaffer,Female,Mumbai,IIT,1st,AI,Whatsapp,No
9442,LD9443,Shannon Cortez,Female,Bangalore,Gujarat Technological University,2nd,Java,Whatsapp,No
9443,LD9444,Jessica Boyer,Female,Delhi,Mumbai University,4th,Robotics,Google Form,Yes
9444,LD9445,Mackenzie Walton,Female,Pune,Delhi Unversity,1st,Electric vehicle,Mass-Mailing,No
9445,LD9446,Linda Lowe,Male,Hyderabad,Amity University,3rd,Java,Google Form,No
